module_name,enrichment_category,Term,Overlap,genesinpath,totalpathgenes,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,GeneRatio
PBMC_mod2,Reactome_2016,Mitochondrial translation elongation Homo sapiens R-HSA-5389840,12/84,12,84,1.4390731624822933e-8,2.4644127907509274e-6,0,0,10.17393561786085,183.70751479635624,MRPL30;MRPL42;MRPL53;MRPL50;MRPS14;MRPL18;MRPS23;MRPS31;MRPL17;MRPL15;MRPL35;MRPS18C,0.14285714285714285
PBMC_mod2,Reactome_2016,Organelle biogenesis and maintenance Homo sapiens R-HSA-1852241,20/326,20,326,6.302107716397322e-7,8.633887571464332e-5,0,0,4.042890851761364,57.72120782408924,DYNC1I2;MRPS14;GFM2;MRPL18;CEP152;MRPS23;MRPS31;MRPL17;MRPL15;MRPL35;CKAP5;MRPS18C;MRPL30;MRPL42;MRPL53;MRPL50;IFT27;BBS7;EXOC5;GABPA,0.06134969325153374
PBMC_mod2,Reactome_2016,Gene Expression Homo sapiens R-HSA-74160,54/1631,54,1631,8.532707488743233e-7,9.741507716315191e-5,0,0,2.220222144946509,31.025803724478177,PARS2;FCF1;CHM;EDC3;NARS;IPO8;XPO1;PSMD5;RARS;SNAPC3;NUP62;DHX16;DAXX;CSNK2A1;DARS2;PLRG1;DDX52;PRPF4;CTU1;MED20;MTF2;GEMIN6;ZNF28;HDAC2;CSTF3;CSTF2;SRSF1;DDX23;PPP2CB;PSMB5;ZNF706;POLR2B;TDG;RRP36;DCAF13;UTP6;EIF2B2;CPSF3;CPSF2;RPA2;MLH1;WDR12;EIF2S2;EIF2S1;SNUPN;GTF2H5;AIMP2;INTS5;INTS7;FARSA;NUPL2;POLR3K;SUGP1;NUP37,0.03310852237890864
PBMC_mod2,Reactome_2016,M Phase Homo sapiens R-HSA-68886,17/268,17,268,2.8173890012923087e-6,2.757016379836045e-4,0,0,4.161480659639921,53.18247433597129,NEK9;CSNK2A1;ANAPC7;USO1;SMC1A;CKAP5;NSL1;PPP2CB;XPO1;PSMB5;PSMD5;ZW10;NUP62;NUPL2;CENPQ;TMPO;NUP37,0.06343283582089553
PBMC_mod2,Reactome_2016,Processing of Capped Intron-Containing Pre-mRNA Homo sapiens R-HSA-72203,14/193,14,193,4.627271938943916e-6,3.962101597720728e-4,0,0,4.7780599288979175,58.69150496383787,CSTF3;CPSF3;CSTF2;CPSF2;SRSF1;DDX23;PLRG1;PRPF4;POLR2B;NUP62;DHX16;NUPL2;SUGP1;NUP37,0.07253886010362694
PBMC_mod2,Reactome_2016,Post-translational protein modification Homo sapiens R-HSA-597592,24/521,24,521,7.676493837391279e-6,5.295438958434956e-4,0,0,2.9958391123439667,35.283038719466234,DYNC1I2;DCTN5;COG6;LMAN2L;COG5;PIGN;COG4;SLC35C1;USO1;GOSR1;ALG10;SMC1A;MANEA;DHDDS;SEC23IP;TDG;DOLPP1;NUP62;RFT1;PIGM;NUPL2;PIGF;NUP37;BET1,0.046065259117082535
PBMC_mod2,Reactome_2016,Asparagine N-linked glycosylation Homo sapiens R-HSA-446203,16/259,16,259,7.730567822532782e-6,5.295438958434956e-4,0,0,4.0345315522322185,47.48776066873803,DYNC1I2;DCTN5;COG6;LMAN2L;COG5;COG4;SLC35C1;USO1;GOSR1;ALG10;MANEA;DHDDS;SEC23IP;DOLPP1;RFT1;BET1,0.06177606177606178
PBMC_mod2,Reactome_2016,mRNA Splicing - Major Pathway Homo sapiens R-HSA-72163,11/134,11,134,1.5374177924743334e-5,9.573919889499258e-4,0,0,5.428066454577589,60.158290053851545,PRPF4;POLR2B;CSTF3;CPSF3;CSTF2;CPSF2;SRSF1;DDX23;DHX16;PLRG1;SUGP1,0.08208955223880597
PBMC_mod2,Reactome_2016,Cell Cycle Homo sapiens R-HSA-1640170,24/566,24,566,2.9719339202088893e-5,0.0015647964553293606,0,0,2.7406584745459104,28.56783619799079,DYNC1I2;NEK9;CSNK2A1;ANAPC7;CEP152;USO1;RNF8;RPA2;MLH1;SMC1A;CKAP5;NSL1;PPP2CB;XPO1;PSMB5;PSMD5;ZW10;NUP62;UBE2V2;SKP2;NUPL2;CENPQ;TMPO;NUP37,0.04240282685512368
PBMC_mod2,Reactome_2016,mRNA Splicing Homo sapiens R-HSA-72172,11/144,11,144,3.017743232581076e-5,0.0015647964553293606,0,0,5.017372624106851,52.22290243652088,PRPF4;POLR2B;CSTF3;CPSF3;CSTF2;CPSF2;SRSF1;DDX23;DHX16;PLRG1;SUGP1,0.0763888888888889
PBMC_mod2,Reactome_2016,Mitotic Anaphase Homo sapiens R-HSA-68882,12/173,12,173,3.453630819087359e-5,0.0015647964553293606,0,0,4.5291693272189,46.53041825695391,PPP2CB;XPO1;PSMB5;ANAPC7;PSMD5;ZW10;SMC1A;CKAP5;CENPQ;NSL1;TMPO;NUP37,0.06936416184971098
PBMC_mod2,Reactome_2016,"Cell Cycle, Mitotic Homo sapiens R-HSA-69278",21/462,21,462,3.4773753534306595e-5,0.0015647964553293606,0,0,2.934371184371184,30.12615506687878,DYNC1I2;NEK9;CSNK2A1;ANAPC7;CEP152;USO1;RPA2;SMC1A;CKAP5;NSL1;PPP2CB;XPO1;PSMB5;PSMD5;ZW10;NUP62;SKP2;NUPL2;CENPQ;TMPO;NUP37,0.045454545454545456
PBMC_mod2,Reactome_2016,Mitotic Metaphase and Anaphase Homo sapiens R-HSA-2555396,12/174,12,174,3.654999019747412e-5,0.0015647964553293606,0,0,4.500980731510326,45.98575334659923,PPP2CB;XPO1;PSMB5;ANAPC7;PSMD5;ZW10;SMC1A;CKAP5;CENPQ;NSL1;TMPO;NUP37,0.06896551724137931
PBMC_mod2,Reactome_2016,COPI-mediated anterograde transport Homo sapiens R-HSA-6807878,8/78,8,78,4.6236785055413576e-5,0.001863070456644606,0,0,6.891252747252747,68.7866577995168,DYNC1I2;DCTN5;COG6;COG5;COG4;USO1;GOSR1;BET1,0.10256410256410256
PBMC_mod2,Reactome_2016,Metabolism of proteins Homo sapiens R-HSA-392499,36/1074,36,1074,5.3679053503443774e-5,0.0020427862027699436,0,0,2.175395574239505,21.389550221248328,DYNC1I2;DCTN5;LMAN2L;PIGN;USO1;GOSR1;MANEA;DCAF7;CHCHD4;AP3M1;TDG;NUP62;SLC30A7;EIF2B2;CSNK2A1;COG6;COG5;COG4;SLC30A5;SLC35C1;ALG10;EIF2S2;SMC1A;EIF2S1;DHDDS;SEC23IP;DOLPP1;TBCE;RFT1;PIGM;EXOC5;NUPL2;SLC25A12;PIGF;NUP37;BET1,0.0335195530726257
PBMC_mod2,Reactome_2016,tRNA Aminoacylation Homo sapiens R-HSA-379724,6/42,6,42,6.445042425350821e-5,0.0023236074007185856,0,0,10.005606523955148,96.55024325266895,"NARS;AIMP2;PARS2;RARS;DARS2;FARSA",0.14285714285714285
PBMC_mod2,Reactome_2016,ER to Golgi Anterograde Transport Homo sapiens R-HSA-199977,10/131,10,131,6.958100471266378e-5,0.0023831494114087345,0,0,5.001151395747511,47.87611707665143,DYNC1I2;DCTN5;SEC23IP;COG6;LMAN2L;COG5;COG4;USO1;GOSR1;BET1,0.07633587786259542
PBMC_mod2,Reactome_2016,Mitotic Prometaphase Homo sapiens R-HSA-68877,9/107,9,107,7.565647267442217e-5,0.0024415518607428287,0,0,5.546768707482993,52.63499423276971,PPP2CB;XPO1;CSNK2A1;ZW10;SMC1A;CKAP5;CENPQ;NSL1;NUP37,0.08411214953271028
PBMC_mod2,Reactome_2016,Membrane Trafficking Homo sapiens R-HSA-199991,19/420,19,420,8.723572908446405e-5,0.0024415518607428287,0,0,2.907174738313452,27.173061600868138,DYNC1I2;DCTN5;SCOC;C2CD5;RALA;COG6;LMAN2L;COG5;COG4;USO1;GOSR1;ARL1;AP4M1;SEC23IP;GOLGA5;ZW10;EXOC5;VPS36;BET1,0.04523809523809524
PBMC_mod2,Reactome_2016,Transport to the Golgi and subsequent modification Homo sapiens R-HSA-948021,11/162,11,162,8.844339973100426e-5,0.0024415518607428287,0,0,4.415202994529225,41.20774194545528,DYNC1I2;DCTN5;SEC23IP;COG6;LMAN2L;COG5;COG4;USO1;GOSR1;MANEA;BET1,0.06790123456790123
PBMC_mod2,Reactome_2016,Separation of Sister Chromatids Homo sapiens R-HSA-2467813,11/162,11,162,8.844339973100426e-5,0.0024415518607428287,0,0,4.415202994529225,41.20774194545528,PPP2CB;XPO1;PSMB5;ANAPC7;PSMD5;ZW10;SMC1A;CKAP5;CENPQ;NSL1;NUP37,0.06790123456790123
PBMC_mod2,Reactome_2016,Processing of Intronless Pre-mRNAs Homo sapiens R-HSA-77595,4/15,4,15,8.910773214389886e-5,0.0024415518607428287,0,0,21.72533849129594,202.60321676161809,CSTF3;CPSF3;CPSF2;CSTF2,0.26666666666666666
PBMC_mod2,Reactome_2016,Recycling of eIF2:GDP Homo sapiens R-HSA-72731,3/8,3,8,2.4074563857250366e-4,0.006334107198012639,0,0,35.74909090909091,297.8531897023948,EIF2B2;EIF2S2;EIF2S1,0.375
PBMC_mod2,Reactome_2016,Resolution of Sister Chromatid Cohesion Homo sapiens R-HSA-2500257,8/99,8,99,2.4966553919173904e-4,0.006334107198012639,0,0,5.295283178360101,43.926430541527736,PPP2CB;XPO1;ZW10;SMC1A;CKAP5;CENPQ;NSL1;NUP37,0.08080808080808081
PBMC_mod2,Reactome_2016,Transport of Mature mRNA Derived from an Intronless Transcript Homo sapiens R-HSA-159231,5/37,5,37,3.494281179658983e-4,0.00854850931452287,0,0,9.353563262195122,74.44699939914794,CPSF3;NUP62;CPSF2;NUPL2;NUP37,0.13513513513513514
PBMC_mod2,Reactome_2016,Transport of Mature mRNAs Derived from Intronless Transcripts Homo sapiens R-HSA-159234,5/38,5,38,3.9693716142712653e-4,0.00937592950267523,0,0,9.069660014781967,71.03115176710607,CPSF3;NUP62;CPSF2;NUPL2;NUP37,0.13157894736842105
PBMC_mod2,Reactome_2016,Post-Elongation Processing of Intronless pre-mRNA Homo sapiens R-HSA-112297,4/24,4,24,6.162842897945657e-4,0.013192335578414921,0,0,11.943465045592704,88.283731097957,CSTF3;CPSF3;CPSF2;CSTF2,0.16666666666666666
PBMC_mod2,Reactome_2016,Processing of Capped Intronless Pre-mRNA Homo sapiens R-HSA-75067,4/24,4,24,6.162842897945657e-4,0.013192335578414921,0,0,11.943465045592704,88.283731097957,CSTF3;CPSF3;CPSF2;CSTF2,0.16666666666666666
PBMC_mod2,Reactome_2016,Cytosolic tRNA aminoacylation Homo sapiens R-HSA-379716,4/24,4,24,6.162842897945657e-4,0.013192335578414921,0,0,11.943465045592704,88.283731097957,"NARS;AIMP2;RARS;FARSA",0.16666666666666666
PBMC_mod2,Reactome_2016,Vesicle-mediated transport Homo sapiens R-HSA-5653656,19/492,19,492,6.368878456611138e-4,0.013220247705389786,0,0,2.455434211766607,18.069336524947154,DYNC1I2;DCTN5;SCOC;C2CD5;RALA;COG6;LMAN2L;COG5;COG4;USO1;GOSR1;ARL1;AP4M1;SEC23IP;GOLGA5;ZW10;EXOC5;VPS36;BET1,0.03861788617886179
PBMC_mod2,Reactome_2016,Intra-Golgi traffic Homo sapiens R-HSA-6811438,5/44,5,44,7.916191385883769e-4,0.01594879735097171,0,0,7.67198248905566,54.788927191361005,GOLGA5;COG6;COG5;COG4;GOSR1,0.11363636363636363
PBMC_mod2,Reactome_2016,Intra-Golgi and retrograde Golgi-to-ER traffic Homo sapiens R-HSA-6811442,10/179,10,179,8.63321946508169e-4,0.01689644381023131,0,0,3.5719127264733364,25.198854441810152,DYNC1I2;DCTN5;SCOC;GOLGA5;COG6;COG5;COG4;ZW10;GOSR1;ARL1,0.055865921787709494
PBMC_mod2,Reactome_2016,Retrograde transport at the Trans-Golgi-Network Homo sapiens R-HSA-6811440,5/49,5,49,0.0012989303287890826,0.024715757645014488,0,0,6.798434035476719,45.18384866953832,SCOC;COG6;COG5;COG4;ARL1,0.10204081632653061
PBMC_mod2,Reactome_2016,Metabolism of non-coding RNA Homo sapiens R-HSA-194441,5/50,5,50,0.0014238567251777363,0.024809964332955688,0,0,6.647018970189702,43.567128647573256,NUP62;GEMIN6;NUPL2;SNUPN;NUP37,0.1
PBMC_mod2,Reactome_2016,snRNP Assembly Homo sapiens R-HSA-191859,5/50,5,50,0.0014238567251777363,0.024809964332955688,0,0,6.647018970189702,43.567128647573256,NUP62;GEMIN6;NUPL2;SNUPN;NUP37,0.1
PBMC_mod2,Reactome_2016,Transport of Mature Transcript to Cytoplasm Homo sapiens R-HSA-72202,6/74,6,74,0.0014581107297857914,0.024809964332955688,0,0,5.288451160280626,34.53683160928618,CPSF3;NUP62;SRSF1;CPSF2;NUPL2;NUP37,0.08108108108108109
PBMC_mod2,Reactome_2016,NEP/NS2 Interacts with the Cellular Export Machinery Homo sapiens R-HSA-168333,4/30,4,30,0.001469378448645121,0.024809964332955688,0,0,9.184475099368717,59.90955766375935,XPO1;NUP62;NUPL2;NUP37,0.13333333333333333
PBMC_mod2,Reactome_2016,Nuclear Envelope Breakdown Homo sapiens R-HSA-2980766,5/51,5,51,0.001557413819441014,0.024809964332955688,0,0,6.502187168610816,42.03487562102417,NEK9;NUP62;NUPL2;TMPO;NUP37,0.09803921568627451
PBMC_mod2,Reactome_2016,mRNA 3'-end processing Homo sapiens R-HSA-72187,5/51,5,51,0.001557413819441014,0.024809964332955688,0,0,6.502187168610816,42.03487562102417,CSTF3;CPSF3;SRSF1;CSTF2;CPSF2,0.09803921568627451
PBMC_mod2,Reactome_2016,Post-Elongation Processing of Intron-Containing pre-mRNA Homo sapiens R-HSA-112296,5/51,5,51,0.001557413819441014,0.024809964332955688,0,0,6.502187168610816,42.03487562102417,CSTF3;CPSF3;SRSF1;CSTF2;CPSF2,0.09803921568627451
PBMC_mod2,Reactome_2016,Export of Viral Ribonucleoproteins from Nucleus Homo sapiens R-HSA-168274,4/31,4,31,0.0016651685036347913,0.025923646022496184,0,0,8.843859056625014,56.581497566633224,XPO1;NUP62;NUPL2;NUP37,0.12903225806451613
PBMC_mod2,Reactome_2016,Mitotic Prophase Homo sapiens R-HSA-68875,7/107,7,107,0.002095892327396526,0.03141678051359575,0,0,4.201503067484663,25.913929297695528,NEK9;PPP2CB;NUP62;USO1;NUPL2;TMPO;NUP37,0.06542056074766354
PBMC_mod2,Reactome_2016,Rev-mediated nuclear export of HIV RNA Homo sapiens R-HSA-165054,4/33,4,33,0.002109740005292561,0.03141678051359575,0,0,8.233099255843204,50.725693409102405,XPO1;NUP62;NUPL2;NUP37,0.12121212121212122
PBMC_mod2,Reactome_2016,Synthesis of glycosylphosphatidylinositol (GPI) Homo sapiens R-HSA-162710,3/16,3,16,0.002180685381026116,0.03178232948942318,0,0,13.744055944055944,84.22516991394586,PIGN;PIGM;PIGF,0.1875
PBMC_mod2,Reactome_2016,Nuclear Pore Complex (NPC) Disassembly Homo sapiens R-HSA-3301854,4/34,4,34,0.002360059177928824,0.03368001118502593,0,0,7.958257345491388,48.14004449888652,NEK9;NUP62;NUPL2;NUP37,0.11764705882352941
PBMC_mod2,Reactome_2016,Interactions of Rev with host cellular proteins Homo sapiens R-HSA-177243,4/35,4,35,0.002630078992526003,0.036767430813883915,0,0,7.701147171291303,45.75052381306232,XPO1;NUP62;NUPL2;NUP37,0.11428571428571428
PBMC_mod2,Reactome_2016,rRNA modification in the nucleus Homo sapiens R-HSA-6790901,5/58,5,58,0.0027639036040773028,0.037865479375859046,0,0,5.64139438564197,33.23408192642689,UTP6;FCF1;RRP36;DDX52;DCAF13,0.08620689655172414
PBMC_mod2,Reactome_2016,RHO GTPases Activate Formins Homo sapiens R-HSA-5663220,7/114,7,114,0.0029976244734108886,0.03993839548076141,0,0,3.925233644859813,22.805352910251134,PPP2CB;XPO1;ZW10;CKAP5;CENPQ;NSL1;NUP37,0.06140350877192982
PBMC_mod2,Reactome_2016,DNA Repair Homo sapiens R-HSA-73894,12/285,12,285,0.003102345096891478,0.03993839548076141,0,0,2.6557118893567493,15.338321542986478,MUS81;PARG;FANCL;POLR2B;TDG;ACTL6A;UBE2V2;RNF8;RPA2;POLK;MLH1;GTF2H5,0.042105263157894736
PBMC_mod2,Reactome_2016,Cleavage of Growing Transcript in the Termination Region Homo sapiens R-HSA-109688,5/60,5,60,0.0032067324838567553,0.03993839548076141,0,0,5.43569844789357,31.214513437790565,CSTF3;CPSF3;SRSF1;CSTF2;CPSF2,0.08333333333333333
PBMC_mod2,Reactome_2016,RNA Polymerase II Transcription Termination Homo sapiens R-HSA-73856,5/60,5,60,0.0032067324838567553,0.03993839548076141,0,0,5.43569844789357,31.214513437790565,CSTF3;CPSF3;SRSF1;CSTF2;CPSF2,0.08333333333333333
PBMC_mod2,Reactome_2016,Post-Elongation Processing of the Transcript Homo sapiens R-HSA-76044,5/60,5,60,0.0032067324838567553,0.03993839548076141,0,0,5.43569844789357,31.214513437790565,CSTF3;CPSF3;SRSF1;CSTF2;CPSF2,0.08333333333333333
PBMC_mod2,Reactome_2016,Synthesis of Dolichyl-phosphate Homo sapiens R-HSA-446199,2/6,2,6,0.003966366627633953,0.04851716321302247,0,0,29.702416918429,164.2515382002783,DOLPP1;DHDDS,0.3333333333333333
PBMC_mod2,MSigDB_Hallmark_2020,Pperoxisome,7/104,7,104,0.0017810261156779215,0.03471505876453272,0,0,4.332110555942066,27.424710109757005,GNPAT;ABCD3;EHHADH;PEX11B;MLYCD;IDE;ALDH9A1,0.0673076923076923
PBMC_mod2,MSigDB_Hallmark_2020,E2F Targets,10/200,10,200,0.001983717643687584,0.03471505876453272,0,0,3.173700505132801,19.749248271231075,XPO1;ZW10;PPP1R8;SRSF1;RPA2;MLH1;SMC1A;EIF2S1;ASF1A;TMPO,0.05
PBMC_mod20,GO_Biological_Process_2021,receptor-mediated endocytosis (GO:0006898),12/143,12,143,4.851899733433777e-7,3.2701344277312765e-4,0,0,7.069664001923424,102.78390306462141,SCARB2;MSR1;MARCO;LRP1;CTSL;STAB1;AP4E1;AP1S1;LILRB1;CD36;LILRB4;ASGR1,0.08391608391608392
PBMC_mod20,GO_Biological_Process_2021,neutrophil degranulation (GO:0043312),22/481,22,481,5.401977162968053e-7,3.2701344277312765e-4,0,0,3.7862959391406834,54.641288534682054,CFD;CYFIP1;ANXA2;FUCA1;HEXB;GAA;FGL2;GNS;CTSS;CST3;COMMD9;GM2A;GLB1;PSAP;CTSH;NCKAP1L;MAN2B1;ITGAV;CD14;CD36;CD33;CTSC,0.04573804573804574
PBMC_mod20,GO_Biological_Process_2021,neutrophil activation involved in immune response (GO:0002283),22/485,22,485,6.206689710330787e-7,3.2701344277312765e-4,0,0,3.7528060050277947,53.636859568403594,CFD;CYFIP1;ANXA2;FUCA1;HEXB;GAA;FGL2;GNS;CTSS;CST3;COMMD9;GM2A;GLB1;PSAP;CTSH;NCKAP1L;MAN2B1;ITGAV;CD14;CD36;CD33;CTSC,0.04536082474226804
PBMC_mod20,GO_Biological_Process_2021,neutrophil mediated immunity (GO:0002446),22/488,22,488,6.880872020476121e-7,3.2701344277312765e-4,0,0,3.728065855202983,52.898832211383834,CFD;CYFIP1;ANXA2;FUCA1;HEXB;GAA;FGL2;GNS;CTSS;CST3;COMMD9;GM2A;GLB1;PSAP;CTSH;NCKAP1L;MAN2B1;ITGAV;CD14;CD36;CD33;CTSC,0.045081967213114756
PBMC_mod20,GO_Biological_Process_2021,cellular response to thyroid hormone stimulus (GO:0097067),4/12,4,12,1.3922501948995957e-5,0.0052933352410082625,0,0,37.64503816793893,420.9469742063816,CTSL;LMO2;CTSH;CTSS,0.3333333333333333
PBMC_mod20,GO_Biological_Process_2021,response to thyroid hormone (GO:0097066),4/13,4,13,1.990023634880063e-5,0.006193829199214688,0,0,33.46055979643766,362.2031633223019,CTSL;LMO2;CTSH;CTSS,0.3076923076923077
PBMC_mod20,GO_Biological_Process_2021,positive regulation of gamma-delta T cell activation (GO:0046645),3/5,3,5,2.2807366856655873e-5,0.006193829199214688,0,0,112.53992395437263,1202.87475799546,LILRB1;NCKAP1L;SOX4,0.6
PBMC_mod20,GO_Biological_Process_2021,negative regulation of cell projection organization (GO:0031345),6/49,6,49,4.528312334655026e-5,0.010760402185224005,0,0,10.567620751341682,105.70343126791693,GORASP1;TRPV4;PTPRO;LPAR1;PTPN9;RTN4RL2,0.12244897959183673
PBMC_mod20,GO_Biological_Process_2021,glycolipid metabolic process (GO:0006664),6/52,6,52,6.376549818067707e-5,0.01346869022682968,0,0,9.876923076923077,95.41402315742998,GM2A;GLB1;HEXB;FUCA1;PSAP;NAGA,0.11538461538461539
PBMC_mod20,GO_Biological_Process_2021,glycosaminoglycan catabolic process (GO:0006027),6/56,6,56,9.727937192537041e-5,0.017506635766770612,0,0,9.084923076923078,83.92582526130212,VCAN;GLB1;HEXB;FUCA1;SDC3;GNS,0.10714285714285714
PBMC_mod20,GO_Biological_Process_2021,carbohydrate derivative catabolic process (GO:1901136),4/19,4,19,1.0130089081245488e-4,0.017506635766770612,0,0,20.07022900763359,184.59423241189552,FUCA1;NAGA;AOAH;SAMHD1,0.21052631578947367
PBMC_mod20,GO_Biological_Process_2021,regulation of lipid transport (GO:0032368),3/9,3,9,1.8415349327956278e-4,0.026928906978803756,0,0,37.50570342205323,322.53933340850733,LRP1;NR1H3;ITGAV,0.3333333333333333
PBMC_mod20,GO_Biological_Process_2021,negative regulation of lipid localization (GO:1905953),3/9,3,9,1.8415349327956278e-4,0.026928906978803756,0,0,37.50570342205323,322.53933340850733,NR1H3;ITGAV;PTPN2,0.3333333333333333
PBMC_mod20,GO_Biological_Process_2021,hexose metabolic process (GO:0019318),5/41,5,41,2.0304599347291318e-4,0.027570745256571993,0,0,10.482120051085568,89.11980265446327,ADPGK;FUCA1;GAA;SORD;FBP1,0.12195121951219512
PBMC_mod20,GO_Biological_Process_2021,glycosphingolipid catabolic process (GO:0046479),3/10,3,10,2.60491924531315e-4,0.030949696783376866,0,0,32.146116241173274,265.299926689255,GM2A;HEXB;NAGA,0.3
PBMC_mod20,GO_Biological_Process_2021,membrane lipid catabolic process (GO:0046466),3/10,3,10,2.60491924531315e-4,0.030949696783376866,0,0,32.146116241173274,265.299926689255,FUCA1;MGST2;NAGA,0.3
PBMC_mod20,GO_Biological_Process_2021,negative regulation of T cell activation (GO:0050868),5/45,5,45,3.170103621870017e-4,0.035449217559852364,0,0,9.43199233716475,75.9895640044086,DUSP3;NCKAP1L;LILRB1;LILRB4;HAVCR2,0.1111111111111111
PBMC_mod20,GO_Biological_Process_2021,lamellipodium assembly (GO:0030032),4/26,4,26,3.6314320137358297e-4,0.03751729786218145,0,0,13.679389312977099,108.35052096771467,CYFIP1;CCDC88A;PTPRO;SRGAP2,0.15384615384615385
PBMC_mod20,GO_Biological_Process_2021,regulation of neuron projection development (GO:0010975),9/165,9,165,3.749756230307457e-4,0.03751729786218145,0,0,4.3949416342412455,34.67015429846312,SCARB2;FZD1;CCDC88A;TRPV4;PTPRO;LPAR1;PTPN9;PTK6;RTN4RL2,0.05454545454545454
PBMC_mod20,GO_Biological_Process_2021,cellular lipid catabolic process (GO:0044242),4/27,4,27,4.218709384243915e-4,0.040098832697238414,0,0,13.083969465648854,101.67305546741548,PLA2G15;MGST2;AOAH;PLBD2,0.14814814814814814
PBMC_mod20,GO_Biological_Process_2021,keratan sulfate catabolic process (GO:0042340),3/12,3,12,4.6823960135755806e-4,0.042386832484796085,0,0,25,191.66326060862912,GLB1;HEXB;GNS,0.25
PBMC_mod20,GO_Biological_Process_2021,regulation of T cell proliferation (GO:0042129),6/76,6,76,5.24934515963785e-4,0.04535911431123432,0,0,6.482637362637362,48.958413972314546,IL15;NCKAP1L;LILRB1;CD1D;AIF1;LILRB4,0.07894736842105263
PBMC_mod20,GO_Biological_Process_2021,lamellipodium organization (GO:0097581),4/29,4,29,5.591414533588732e-4,0.04621425664500948,0,0,12.036030534351145,90.13913340156259,CYFIP1;CCDC88A;SNX2;PTPRO,0.13793103448275862
PBMC_mod20,GO_Biological_Process_2021,plasma membrane bounded cell projection morphogenesis (GO:0120039),5/52,5,52,6.252493320550968e-4,0.048274416417404806,0,0,8.024374337653867,59.19869871694426,SHTN1;SNX2;EPB41L3;NCKAP1L;SRGAP2,0.09615384615384616
PBMC_mod20,GO_Biological_Process_2021,plasma membrane invagination (GO:0099024),4/30,4,30,6.384709659510337e-4,0.048274416417404806,0,0,11.572519083969466,85.13247697249578,MSR1;MARCO;CD36;AIF1,0.13333333333333333
PBMC_mod20,GO_Biological_Process_2021,regulation of immune response (GO:0050776),9/179,9,179,6.765790929489163e-4,0.048274416417404806,0,0,4.030121309224079,29.41368401577025,IL15;LILRB1;CD300C;CD1D;LILRA1;SAMHD1;SIGLEC7;CLEC4G;CD33,0.05027932960893855
PBMC_mod20,GO_Biological_Process_2021,aminoglycan catabolic process (GO:0006026),4/31,4,31,7.254585155143223e-4,0.048274416417404806,0,0,11.143341815097541,80.55194928059622,GLB1;FUCA1;SDC3;GNS,0.12903225806451613
PBMC_mod20,GO_Biological_Process_2021,regulation of macrophage derived foam cell differentiation (GO:0010743),4/31,4,31,7.254585155143223e-4,0.048274416417404806,0,0,11.143341815097541,80.55194928059622,MSR1;NR1H3;ITGAV;CD36,0.12903225806451613
PBMC_mod20,GO_Biological_Process_2021,negative regulation of T cell mediated immunity (GO:0002710),3/14,3,14,7.596086041793947e-4,0.048274416417404806,0,0,20.452471482889734,146.904115238201,HFE;LILRB1;LILRB4,0.21428571428571427
PBMC_mod20,GO_Biological_Process_2021,negative regulation of cytokine production (GO:0001818),9/182,9,182,7.618266662399496e-4,0.048274416417404806,0,0,3.9596275387418185,28.429300146930697,FFAR4;HOMER3;NCKAP1L;LILRB1;ABCD1;IKBKE;LILRB4;CD33;HAVCR2,0.04945054945054945
PBMC_mod20,KEGG_2021_Human,Lysosome,19/128,19,128,7.121968125324746e-15,1.4457595294409235e-12,0,0,13.84968242766408,451.16160804846015,SCARB2;FUCA1;HEXB;GAA;AP4E1;NAGA;GNS;CTSS;PLA2G15;GM2A;CTSL;GLB1;PSAP;AP1S1;CTSH;MAN2B1;ACP2;DNASE2;CTSC,0.1484375
PBMC_mod20,KEGG_2021_Human,Other glycan degradation,4/18,4,18,8.081653172943115e-5,0.008202877970537262,0,0,21.504907306434024,202.64781693729023,GLB1;FUCA1;HEXB;MAN2B1,0.2222222222222222
PBMC_mod20,Reactome_2016,Metabolism of carbohydrates Homo sapiens R-HSA-71387,14/282,14,282,2.6925806486188433e-5,0.011820429047436722,0,0,4.035240464344942,42.460516685742064,ADPGK;GLCE;HEXB;GAA;SDC3;SORD;GNS;VCAN;G6PC3;GNPDA1;GLB1;DSE;MAN2B1;FBP1,0.04964539007092199
PBMC_mod20,MSigDB_Hallmark_2020,IL-6/JAK/STAT3 Signaling,6/87,6,87,0.001074001813881232,0.03807599162044508,0,0,5.599145299145299,38.27779308056203,ACVRL1;HMOX1;CD36;CD14;LTBR;PTPN2,0.06896551724137931
PBMC_mod20,MSigDB_Hallmark_2020,IL-2/STAT5 Signaling,8/199,8,199,0.005280889774705032,0.03807599162044508,0,0,3.1726936969844557,16.63652918070868,CYFIP1;RNH1;BMPR2;P2RX4;P4HA1;FGL2;ITGAV;SMPDL3A,0.04020100502512563
PBMC_mod20,MSigDB_Hallmark_2020,Hypoxia,8/200,8,200,0.005439427374349297,0.03807599162044508,0,0,3.1560077519379846,16.4556815881777,ANXA2;P4HA1;GAA;CAVIN3;SDC3;HMOX1;AK4;FBP1,0.04
PBMC_mod20,MSigDB_Hallmark_2020,Complement,8/200,8,200,0.005439427374349297,0.03807599162044508,0,0,3.1560077519379846,16.4556815881777,C1QA;LRP1;CTSL;KYNU;CTSH;CD36;CTSS;CTSC,0.04
